iter	Passed	Remaining
3226	31895	66944
3227	31903	66929
3228	31913	66921
3229	31924	66912
3230	31934	66904
3231	31943	66890
3232	31951	66877
3233	31958	66862
3234	31966	66848
3235	31973	66831
3236	31981	66818
3237	31988	66802
3238	31997	66791
3239	32004	66774
3240	32010	66756
3241	32017	66740
3242	32026	66728
3243	32032	66711
3244	32043	66704
3245	32051	66689
3246	32058	66673
3247	32066	66660
3248	32073	66645
3249	32082	66633
3250	32089	66616
3251	32095	66599
3252	32102	66583
3253	32108	66566
3254	32116	66551
3255	32127	66543
3256	32143	66546
3257	32162	66556
3258	32174	66551
3259	32188	66548
3260	32203	66550
3261	32224	66563
3262	32235	66556
3263	32248	66551
3264	32261	66548
3265	32268	66532
3266	32280	66527
3267	32303	66543
3268	32319	66546
3269	32330	66540
3270	32353	66556
3271	32372	66565
3272	32396	66583
3273	32416	66596
3274	32435	66604
3275	32458	66620
3276	32480	66636
3277	32500	66646
3278	32522	66662
3279	32546	66681
3280	32570	66698
3281	32586	66702
3282	32607	66715
3283	32622	66715
3284	32636	66714
3285	32785	66987
3286	32864	67119
3287	32873	67106
3288	32880	67091
3289	32889	67078
3290	32896	67063
3291	32908	67056
3292	32925	67060
3293	32937	67054
3294	32959	67070
3295	32974	67070
3296	32984	67058
3297	33004	67069
3298	33016	67063
3299	33029	67060
3300	33040	67051
3301	33053	67047
3302	33076	67063
3303	33088	67057
3304	33104	67061
3305	33128	67078
3306	33150	67093
3307	33171	67104
3308	33190	67112
3309	33203	67108
3310	33224	67120
3311	33240	67123
3312	33254	67122
3313	33265	67112
3314	33286	67124
3315	33300	67123
3316	33317	67126
3317	33336	67134
3318	33343	67119
3319	33357	67116
3320	33374	67121
3321	33390	67121
3322	33409	67131
3323	33423	67128
3324	33431	67114
3325	33446	67114
3326	33463	67117
3327	33481	67124
3328	33500	67131
3329	33524	67148
3330	33548	67166
3331	33567	67174
3332	33580	67171
3333	33589	67158
3334	33604	67158
3335	33619	67157
3336	33630	67150
3337	33642	67143
3338	33652	67132
3339	33671	67142
3340	33688	67145
3341	33706	67150
3342	33725	67159
3343	33741	67160
3344	33757	67161
3345	33767	67152
3346	33787	67160
3347	33805	67167
3348	33825	67175
3349	33837	67169
3350	34058	67579
3351	34139	67707
3352	34147	67693
3353	34154	67678
3354	34167	67673
3355	34181	67670
3356	34197	67672
3357	34218	67682
3358	34240	67695
3359	34250	67685
3360	34265	67684
3361	34276	67676
3362	34295	67684
3363	34313	67688
3364	34326	67684
3365	34338	67676
3366	34348	67665
3367	34359	67657
3368	34371	67651
3369	34390	67657
3370	34408	67664
3371	34429	67675
3372	34448	67681
3373	34470	67693
3374	34480	67683
3375	34499	67690
3376	34511	67685
3377	34533	67696
3378	34546	67691
3379	34564	67696
3380	34583	67704
3381	34598	67703
3382	34618	67712
3383	34635	67715
3384	34655	67723
3385	34676	67735
3386	34696	67743
3387	34719	67757
3388	34738	67765
3389	34748	67754
3390	34760	67747
3391	34774	67745
3392	34787	67740
3393	34805	67744
3394	34818	67739
3395	34825	67723
3396	34833	67709
3397	34840	67692
3398	34848	67677
3399	34864	67677
3400	34872	67663
3401	34882	67651
3402	34891	67640
3403	34902	67630
3404	34910	67617
3405	34922	67610
3406	34932	67599
3407	34942	67588
3408	34952	67577
3409	34958	67559
3410	34969	67550
3411	34980	67540
3412	34987	67524
3413	34993	67507
3414	35010	67509
3415	35025	67507
3416	35034	67495
3417	35041	67478
3418	35048	67461
3419	35054	67444
3420	35063	67431
3421	35070	67414
3422	35078	67399
3423	35085	67383
3424	35092	67367
3425	35099	67351
3426	35107	67336
3427	35115	67322
3428	35240	67532
3429	35407	67822
3430	35414	67804
3431	35420	67786
3432	35427	67769
3433	35436	67756
3434	35445	67744
3435	35465	67751
3436	35481	67752
3437	35496	67751
3438	35513	67754
3439	35523	67742
3440	35534	67732
3441	35541	67717
3442	35553	67709
3443	35560	67693
3444	35567	67676
3445	35575	67662
3446	35584	67647
3447	35594	67636
3448	35601	67620
3449	35612	67612
3450	35621	67599
3451	35631	67587
3452	35644	67583
3453	35653	67570
3454	35660	67554
3455	35671	67544
3456	35679	67530
3457	35687	67515
3458	35695	67499
3459	35701	67482
3460	35710	67469
3461	35717	67452
3462	35724	67435
3463	35732	67420
3464	35740	67405
3465	35751	67398
3466	35760	67383
3467	35770	67373
3468	35779	67361
3469	35790	67351
3470	35797	67334
3471	35807	67323
3472	35815	67310
3473	35822	67292
3474	35829	67276
3475	35837	67262
3476	35844	67245
3477	35853	67232
3478	35861	67218
3479	35870	67205
3480	35877	67188
3481	35889	67182
3482	35899	67171
3483	35906	67155
3484	35914	67140
3485	35923	67127
3486	35943	67135
3487	35957	67131
3488	35971	67129
3489	35979	67113
3490	35986	67097
3491	35994	67081
3492	36002	67068
3493	36009	67051
3494	36016	67035
3495	36023	67018
3496	36032	67005
3497	36041	66992
3498	36053	66985
3499	36060	66968
3500	36066	66951
3501	36083	66953
3502	36097	66950
3503	36104	66933
3504	36112	66919
3505	36121	66905
3506	36130	66893
3507	36143	66888
3508	36157	66885
3509	36165	66870
3510	36172	66853
3511	36179	66837
3512	36186	66821
3513	36194	66805
3514	36201	66789
3515	36208	66774
3516	36215	66757
3517	36224	66745
3518	36232	66730
3519	36241	66718
3520	36249	66703
3521	36256	66686
3522	36263	66669
3523	36276	66664
3524	36282	66646
3525	36289	66630
3526	36296	66613
3527	36303	66596
3528	36310	66580
3529	36317	66564
3530	36324	66547
3531	36331	66531
3532	36338	66515
3533	36346	66501
3534	36356	66490
3535	36364	66475
3536	36370	66458
3537	36377	66441
3538	36412	66477
3539	36577	66747
3540	36583	66730
3541	36590	66713
3542	36596	66695
3543	36603	66679
3544	36611	66664
3545	36623	66657
3546	36670	66713
3547	36686	66713
3548	36706	66721
3549	36726	66728
3550	36737	66719
3551	36746	66707
3552	36755	66694
3553	36780	66709
3554	36790	66698
3555	36799	66685
3556	36808	66674
3557	36819	66665
3558	36827	66649
3559	36834	66633
3560	36841	66617
3561	36848	66600
3562	36857	66588
3563	36868	66579
3564	36875	66562
3565	36883	66547
3566	36894	66537
3567	36901	66522
3568	36907	66504
3569	36915	66490
3570	36928	66484
3571	36937	66471
3572	36945	66456
3573	36955	66445
3574	36962	66429
3575	36976	66424
3576	36984	66410
3577	36990	66393
3578	36998	66378
3579	37006	66364
3580	37014	66349
3581	37022	66333
3582	37028	66316
3583	37035	66300
3584	37042	66283
3585	37049	66267
3586	37055	66250
3587	37064	66236
3588	37071	66219
3589	37080	66207
3590	37089	66195
3591	37109	66202
3592	37118	66188
3593	37125	66172
3594	37132	66156
3595	37141	66144
3596	37148	66128
3597	37161	66121
3598	37171	66110
3599	37180	66098
3600	37190	66086
3601	37198	66073
3602	37208	66062
3603	37215	66046
3604	37222	66030
3605	37233	66021
3606	37243	66009
3607	37258	66008
3608	37268	65996
3609	37282	65992
3610	37291	65981
3611	37301	65968
3612	37312	65960
3613	37319	65944
3614	37327	65929
3615	37335	65915
3616	37343	65901
3617	37353	65889
3618	37360	65873
3619	37367	65858
3620	37380	65851
3621	37387	65835
3622	37395	65821
3623	37403	65807
3624	37412	65794
3625	37421	65781
3626	37428	65766
3627	37436	65750
3628	37448	65744
3629	37460	65736
3630	37470	65725
3631	37487	65726
3632	37497	65715
3633	37506	65703
3634	37513	65687
3635	37521	65673
3636	37529	65659
3637	37537	65643
3638	37543	65626
3639	37550	65609
3640	37556	65592
3641	37562	65574
3642	37582	65581
3643	37812	65954
3644	37823	65943
3645	37829	65927
3646	37836	65910
3647	37843	65893
3648	37856	65888
3649	37871	65885
3650	37892	65893
3651	37904	65885
3652	37915	65876
3653	37923	65862
3654	37933	65851
3655	37941	65836
3656	37947	65819
3657	37955	65804
3658	37965	65794
3659	37972	65776
3660	37979	65761
3661	37986	65745
3662	37993	65729
3663	38004	65719
3664	38015	65709
3665	38022	65694
3666	38035	65688
3667	38042	65672
3668	38050	65657
3669	38057	65640
3670	38065	65627
3671	38071	65609
3672	38078	65592
3673	38089	65583
3674	38097	65569
3675	38104	65553
3676	38112	65538
3677	38120	65523
3678	38128	65509
3679	38135	65493
3680	38144	65480
3681	38153	65467
3682	38162	65455
3683	38169	65439
3684	38176	65423
3685	38186	65412
3686	38194	65397
3687	38203	65384
3688	38211	65370
3689	38221	65359
3690	38229	65344
3691	38236	65329
3692	38243	65313
3693	38251	65298
3694	38259	65284
3695	38269	65273
3696	38278	65260
3697	38285	65244
3698	38294	65232
3699	38304	65221
3700	38312	65207
3701	38322	65195
3702	38332	65184
3703	38340	65169
3704	38346	65153
3705	38354	65138
3706	38364	65126
3707	38372	65112
3708	38379	65096
3709	38388	65084
3710	38395	65068
3711	38401	65051
3712	38415	65046
3713	38426	65036
3714	38447	65045
3715	38458	65036
3716	38474	65034
3717	38481	65019
3718	38494	65013
3719	38502	64999
3720	38514	64990
3721	38523	64978
3722	38530	64963
3723	38539	64949
3724	38549	64939
3725	38556	64923
3726	38565	64910
3727	38574	64897
3728	38581	64882
3729	38596	64878
3730	38606	64868
3731	38616	64857
3732	38625	64844
3733	38632	64829
3734	38639	64813
3735	38646	64796
3736	38653	64781
3737	38659	64764
3738	38667	64749
3739	38674	64732
3740	38682	64718
3741	38688	64701
3742	38697	64689
3743	38706	64677
3744	38723	64676
3745	38733	64666
3746	38739	64649
3747	38748	64635
3748	38756	64621
3749	38765	64608
3750	38771	64591
3751	38777	64574
3752	38788	64564
3753	38797	64552
3754	38851	64614
3755	39036	64894
3756	39042	64877
3757	39049	64860
3758	39057	64846
3759	39064	64830
3760	39072	64816
3761	39083	64807
3762	39097	64801
3763	39107	64791
3764	39116	64777
3765	39123	64761
3766	39130	64747
3767	39142	64738
3768	39153	64729
3769	39160	64712
3770	39169	64700
3771	39176	64684
3772	39184	64670
3773	39192	64656
3774	39199	64640
3775	39206	64623
3776	39215	64612
3777	39223	64596
3778	39233	64586
3779	39239	64569
3780	39247	64554
3781	39255	64539
3782	39266	64531
3783	39274	64516
3784	39284	64504
3785	39292	64491
3786	39300	64477
3787	39308	64463
3788	39316	64448
3789	39323	64432
3790	39330	64416
3791	39337	64400
3792	39343	64383
3793	39350	64367
3794	39362	64359
3795	39377	64356
3796	39394	64357
3797	39414	64362
3798	39430	64360
3799	39453	64371
3800	39467	64366
3801	39477	64355
3802	39489	64347
3803	39498	64336
3804	39516	64338
3805	39528	64330
3806	39537	64316
3807	39543	64300
3808	39553	64288
3809	39562	64276
3810	39571	64264
3811	39580	64250
3812	39592	64243
3813	39605	64236
3814	39613	64222
3815	39627	64218
3816	39637	64207
3817	39647	64196
3818	39656	64184
3819	39666	64172
3820	39674	64158
3821	39682	64143
3822	39690	64129
3823	39698	64115
3824	39713	64112
3825	39725	64105
3826	39735	64094
3827	39742	64077
3828	39749	64062
3829	39768	64065
3830	39780	64057
3831	39787	64042
3832	39796	64029
3833	39811	64026
3834	39819	64012
3835	39830	64002
3836	39841	63993
3837	39850	63980
3838	39858	63966
3839	39866	63952
3840	39872	63935
3841	39882	63923
3842	39890	63909
3843	39898	63895
3844	39907	63882
3845	39913	63866
3846	39924	63855
3847	39931	63841
3848	39939	63825
3849	39946	63811
3850	39954	63796
3851	39965	63786
3852	39975	63776
3853	39983	63761
3854	39991	63747
3855	39998	63732
3856	40005	63716
3857	40013	63701
3858	40051	63736
3859	40312	64124
3860	40319	64108
3861	40326	64092
3862	40332	64075
3863	40339	64059
3864	40356	64058
3865	40366	64048
3866	40377	64038
3867	40392	64035
3868	40401	64021
3869	40412	64012
3870	40428	64011
3871	40436	63996
3872	40445	63983
3873	40455	63971
3874	40468	63966
3875	40475	63950
3876	40482	63934
3877	40489	63918
3878	40495	63901
3879	40502	63884
3880	40508	63868
3881	40515	63852
3882	40523	63837
3883	40529	63820
3884	40539	63808
3885	40547	63795
3886	40556	63783
3887	40565	63769
3888	40575	63758
3889	40582	63742
3890	40589	63727
3891	40601	63719
3892	40608	63703
3893	40616	63688
3894	40624	63674
3895	40631	63658
3896	40638	63643
3897	40645	63627
3898	40653	63613
3899	40660	63597
3900	40668	63583
3901	40675	63566
3902	40682	63550
3903	40688	63534
3904	40696	63519
3905	40703	63504
3906	40710	63488
3907	40717	63473
3908	40724	63456
3909	40731	63441
3910	40738	63425
3911	40745	63409
3912	40753	63395
3913	40764	63386
3914	40772	63372
3915	40787	63368
3916	40793	63351
3917	40800	63336
3918	40809	63322
3919	40817	63308
3920	40824	63293
3921	40835	63282
3922	40842	63267
3923	40848	63251
3924	40855	63235
3925	40866	63225
3926	40878	63216
3927	40887	63204
3928	40895	63190
3929	40903	63176
3930	40913	63165
3931	40920	63149
3932	40928	63135
3933	40938	63124
3934	40945	63109
3935	40952	63093
3936	40964	63085
3937	40974	63074
3938	40983	63062
3939	40993	63051
3940	41004	63041
3941	41015	63031
3942	41025	63020
3943	41037	63012
3944	41045	62999
3945	41052	62983
3946	41060	62969
3947	41069	62956
3948	41080	62947
3949	41089	62934
3950	41098	62922
3951	41108	62911
3952	41124	62909
3953	41136	62900
3954	41144	62887
3955	41162	62887
3956	41169	62872
3957	41177	62858
3958	41183	62841
3959	41191	62827
3960	41199	62813
3961	41207	62798
3962	41213	62782
3963	41222	62769
3964	41230	62755
3965	41239	62742
3966	41245	62726
3967	41252	62710
3968	41260	62697
3969	41272	62687
3970	41280	62674
3971	41382	62802
3972	41547	63026
3973	41554	63012
3974	41561	62995
3975	41568	62979
3976	41574	62962
3977	41581	62947
3978	41598	62946
3979	41616	62947
3980	41632	62945
3981	41639	62929
3982	41645	62913
3983	41653	62899
3984	41661	62883
3985	41670	62870
3986	41678	62856
3987	41685	62842
3988	41692	62826
3989	41700	62811
3990	41708	62797
3991	41716	62783
3992	41726	62771
3993	41732	62756
3994	41739	62739
3995	41745	62723
3996	41754	62710
3997	41763	62697
3998	41770	62681
3999	41779	62669
4000	41785	62652
4001	41791	62635
4002	41801	62623
4003	41811	62612
4004	41821	62601
4005	41831	62590
4006	41838	62574
4007	41846	62561
4008	41857	62551
4009	41867	62539
4010	41873	62523
4011	41885	62514
4012	41895	62503
4013	41905	62493
4014	41914	62479
4015	41920	62462
4016	41927	62447
4017	41935	62433
4018	41942	62418
4019	41952	62406
4020	41960	62392
4021	41971	62383
4022	41979	62368
4023	41988	62356
4024	41995	62341
4025	42002	62325
4026	42010	62311
4027	42021	62302
4028	42029	62288
4029	42036	62272
4030	42047	62262
4031	42053	62246
4032	42061	62232
4033	42073	62224
4034	42085	62216
4035	42097	62207
4036	42112	62203
4037	42120	62190
4038	42130	62178
4039	42142	62170
4040	42150	62156
4041	42159	62143
4042	42167	62130
4043	42179	62122
4044	42188	62108
4045	42199	62099
4046	42208	62087
4047	42222	62082
4048	42234	62074
4049	42242	62060
4050	42253	62050
4051	42260	62034
4052	42272	62026
4053	42281	62013
4054	42292	62004
4055	42298	61988
4056	42308	61977
4057	42316	61962
4058	42324	61948
4059	42330	61931
4060	42337	61916
4061	42345	61903
4062	42358	61895
4063	42368	61884
4064	42381	61878
4065	42391	61867
4066	42400	61854
4067	42411	61844
4068	42421	61833
4069	42430	61821
4070	42438	61807
4071	42446	61793
4072	42453	61778
4073	42459	61761
4074	42467	61746
4075	42473	61731
4076	42480	61715
4077	42489	61701
4078	42495	61686
4079	42503	61671
4080	42513	61660
4081	42549	61687
4082	42772	61984
4083	42778	61968
4084	42787	61955
4085	42794	61939
4086	42800	61923
4087	42812	61914
4088	42830	61915
4089	42849	61917
4090	42864	61912
4091	42879	61908
4092	42886	61893
4093	42893	61878
4094	42903	61866
4095	42912	61854
4096	42919	61838
4097	42925	61822
4098	42932	61806
4099	42939	61790
4100	42945	61774
4101	42951	61757
4102	42958	61741
4103	42966	61727
4104	42973	61712
4105	42981	61697
4106	42988	61682
4107	42996	61668
4108	43003	61653
4109	43012	61640
4110	43019	61624
4111	43026	61610
4112	43036	61599
4113	43048	61590
4114	43059	61581
4115	43067	61566
4116	43074	61552
4117	43084	61539
4118	43090	61524
4119	43097	61507
4120	43107	61497
4121	43117	61485
4122	43124	61471
4123	43135	61460
4124	43144	61448
4125	43151	61432
4126	43159	61418
4127	43167	61404
4128	43176	61393
4129	43183	61376
4130	43194	61366
4131	43201	61352
4132	43209	61337
4133	43219	61326
4134	43226	61311
4135	43235	61299
4136	43244	61286
4137	43252	61272
4138	43261	61259
4139	43271	61249
4140	43279	61235
4141	43288	61221
4142	43294	61206
4143	43306	61197
4144	43316	61186
4145	43325	61173
4146	43336	61164
4147	43346	61153
4148	43357	61144
4149	43373	61141
4150	43383	61129
4151	43393	61118
4152	43403	61108
4153	43412	61095
4154	43420	61081
4155	43427	61065
4156	43437	61054
4157	43443	61038
4158	43455	61029
4159	43465	61018
4160	43471	61002
4161	43478	60987
4162	43487	60974
4163	43503	60971
4164	43512	60959
4165	43532	60961
4166	43541	60950
4167	43551	60938
4168	43559	60924
4169	43566	60909
4170	43572	60893
4171	43580	60878
4172	43586	60862
4173	43594	60847
4174	43601	60832
4175	43608	60817
4176	43616	60804
4177	43622	60787
4178	43631	60775
4179	43639	60760
4180	43647	60747
4181	43660	60740
4182	43674	60735
4183	43681	60719
4184	43687	60703
4185	43694	60687
4186	43700	60671
4187	43706	60654
4188	43712	60638
4189	43718	60621
4190	43726	60607
4191	43734	60593
4192	43741	60578
4193	43815	60655
4194	44013	60905
4195	44023	60894
4196	44030	60878
4197	44037	60863
4198	44043	60847
4199	44055	60838
4200	44068	60830
4201	44077	60818
4202	44093	60816
4203	44107	60810
4204	44117	60799
4205	44132	60795
4206	44142	60784
4207	44154	60774
4208	44169	60770
4209	44175	60754
4210	44182	60739
4211	44190	60725
4212	44199	60712
4213	44207	60698
4214	44215	60685
4215	44224	60672
4216	44231	60656
4217	44238	60641
4218	44246	60627
4219	44254	60613
4220	44262	60599
4221	44272	60589
4222	44280	60575
4223	44287	60560
4224	44294	60544
4225	44304	60532
4226	44311	60518
4227	44319	60504
4228	44336	60503
4229	44343	60487
4230	44351	60474
4231	44361	60462
4232	44370	60450
4233	44379	60437
4234	44387	60423
4235	44394	60407
4236	44402	60394
4237	44415	60387
4238	44422	60372
4239	44430	60358
4240	44436	60342
4241	44443	60327
4242	44451	60312
4243	44458	60297
4244	44466	60284
4245	44474	60270
4246	44483	60258
4247	44492	60244
4248	44504	60236
4249	44515	60227
4250	44527	60218
4251	44534	60203
4252	44541	60188
4253	44550	60175
4254	44560	60164
4255	44578	60164
4256	44589	60154
4257	44600	60144
4258	44615	60140
4259	44622	60125
4260	44638	60122
4261	44657	60122
4262	44664	60108
4263	44671	60093
4264	44680	60079
4265	44686	60064
4266	44696	60052
4267	44705	60039
4268	44715	60028
4269	44725	60017
4270	44731	60001
4271	44740	59988
4272	44749	59976
4273	44757	59963
4274	44767	59951
4275	44775	59937
4276	44785	59927
4277	44802	59925
4278	44811	59912
4279	44821	59901
4280	44830	59889
4281	44840	59877
4282	44848	59864
4283	44856	59850
4284	44863	59835
4285	44869	59819
4286	44876	59803
4287	44883	59788
4288	44891	59774
4289	44898	59759
4290	44906	59746
4291	44914	59732
4292	44921	59717
4293	44932	59707
4294	44939	59692
4295	44945	59676
4296	44952	59661
4297	44961	59648
4298	44967	59632
4299	44977	59621
4300	44984	59606
4301	44991	59591
4302	44998	59575
4303	45184	59798
4304	45324	59959
4305	45331	59944
4306	45339	59929
4307	45346	59914
4308	45353	59899
4309	45366	59891
4310	45384	59891
4311	45401	59890
4312	45414	59882
4313	45425	59872
4314	45434	59859
4315	45442	59846
4316	45451	59833
4317	45460	59820
4318	45468	59807
4319	45475	59791
4320	45482	59777
4321	45489	59761
4322	45499	59749
4323	45507	59736
4324	45517	59725
4325	45525	59711
4326	45534	59699
4327	45542	59684
4328	45550	59671
4329	45558	59657
4330	45567	59644
4331	45574	59630
4332	45582	59615
4333	45590	59601
4334	45599	59590
4335	45606	59575
4336	45613	59559
4337	45620	59543
4338	45626	59528
4339	45632	59511
4340	45640	59497
4341	45649	59485
4342	45656	59470
4343	45670	59463
4344	45679	59452
4345	45688	59439
4346	45695	59424
4347	45703	59410
4348	45713	59398
4349	45719	59383
4350	45726	59367
4351	45735	59355
4352	45742	59340
4353	45748	59324
4354	45754	59307
4355	45761	59292
4356	45767	59276
4357	45774	59261
4358	45784	59249
4359	45791	59235
4360	45806	59230
4361	45813	59215
4362	45820	59200
4363	45827	59185
4364	45841	59178
4365	45849	59165
4366	45858	59152
4367	45865	59138
4368	45874	59125
4369	45886	59116
4370	45908	59120
4371	45929	59124
4372	45942	59116
4373	45948	59100
4374	45956	59086
4375	45966	59075
4376	45974	59061
4377	45981	59047
4378	45990	59035
4379	46000	59023
4380	46011	59013
4381	46018	58998
4382	46029	58988
4383	46037	58975
4384	46044	58960
4385	46053	58947
4386	46063	58936
4387	46073	58925
4388	46083	58914
4389	46090	58899
4390	46104	58893
4391	46128	58899
4392	46173	58933
4393	46181	58919
4394	46190	58907
4395	46199	58894
4396	46221	58899
4397	46228	58884
4398	46235	58869
4399	46242	58854
4400	46250	58840
4401	46261	58830
4402	46268	58816
4403	46277	58802
4404	46285	58789
4405	46301	58786
4406	46313	58777
4407	46378	58836
4408	46554	59034
4409	46560	59018
4410	46567	59003
4411	46573	58987
4412	46579	58971
4413	46586	58955
4414	46594	58941
4415	46611	58939
4416	46621	58929
4417	46640	58929
4418	46652	58920
4419	46661	58908
4420	46670	58895
4421	46682	58886
4422	46694	58877
4423	46701	58862
4424	46721	58863
4425	46728	58849
4426	46740	58840
4427	46749	58827
4428	46755	58811
4429	46763	58797
4430	46771	58783
4431	46779	58770
4432	46786	58754
4433	46793	58739
4434	46799	58723
4435	46805	58706
4436	46811	58691
4437	46819	58677
4438	46828	58665
4439	46843	58659
4440	46850	58644
4441	46860	58634
4442	46867	58618
4443	46875	58604
4444	46881	58588
4445	46889	58575
4446	46897	58561
4447	46904	58545
4448	46911	58530
4449	46917	58515
4450	46925	58501
4451	46931	58485
4452	46938	58469
4453	46945	58455
4454	46953	58441
4455	46961	58428
4456	46969	58413
4457	46977	58400
4458	46986	58388
4459	46993	58373
4460	47001	58359
4461	47009	58345
4462	47017	58331
4463	47025	58318
4464	47033	58305
4465	47051	58303
4466	47060	58291
4467	47070	58279
4468	47077	58264
4469	47087	58254
4470	47099	58244
4471	47109	58233
4472	47117	58219
4473	47130	58212
4474	47140	58201
4475	47146	58185
4476	47159	58177
4477	47173	58171
4478	47185	58162
4479	47191	58147
4480	47199	58132
4481	47205	58117
4482	47213	58102
4483	47219	58087
4484	47228	58074
4485	47244	58070
4486	47252	58056
4487	47262	58046
4488	47269	58030
4489	47284	58025
4490	47296	58016
4491	47316	58019
4492	47331	58013
4493	47343	58004
4494	47351	57991
4495	47359	57977
4496	47366	57962
4497	47372	57947
4498	47379	57931
4499	47385	57915
4500	47391	57899
4501	47397	57883
4502	47405	57869
4503	47416	57860
4504	47424	57846
4505	47432	57832
4506	47440	57819
4507	47450	57807
4508	47460	57796
4509	47467	57781
4510	47475	57768
4511	47490	57763
4512	47506	57759
4513	47517	57749
4514	47523	57733
4515	47562	57758
4516	47843	58074
4517	47853	58063
4518	47859	58047
4519	47866	58032
4520	47872	58016
4521	47878	58000
4522	47889	57990
4523	47896	57975
4524	47906	57963
4525	47915	57952
4526	47924	57939
4527	47931	57924
4528	47939	57910
4529	47950	57900
4530	47957	57885
4531	47963	57869
4532	47970	57854
4533	47978	57840
4534	47984	57824
4535	47991	57809
4536	47997	57793
4537	48003	57777
4538	48009	57761
4539	48020	57751
4540	48029	57738
4541	48035	57722
4542	48041	57706
4543	48047	57690
4544	48053	57674
4545	48060	57659
4546	48067	57644
4547	48075	57631
4548	48085	57620
4549	48091	57604
4550	48100	57591
4551	48108	57578
4552	48115	57562
4553	48122	57547
4554	48133	57538
4555	48143	57526
4556	48154	57516
4557	48161	57501
4558	48167	57485
4559	48173	57469
4560	48180	57455
4561	48186	57439
4562	48192	57423
4563	48199	57408
4564	48205	57392
4565	48211	57376
4566	48217	57359
4567	48224	57345
4568	48230	57329
4569	48237	57314
4570	48243	57298
4571	48250	57284
4572	48257	57269
4573	48263	57253
4574	48269	57237
4575	48280	57227
4576	48296	57223
4577	48312	57219
4578	48324	57210
4579	48331	57196
4580	48338	57180
4581	48347	57168
4582	48355	57154
4583	48362	57140
4584	48370	57126
4585	48377	57111
4586	48391	57105
4587	48399	57091
4588	48411	57082
4589	48418	57067
4590	48424	57052
4591	48431	57038
4592	48438	57022
4593	48447	57010
4594	48457	56999
4595	48464	56985
4596	48474	56973
4597	48486	56964
4598	48492	56949
4599	48499	56933
4600	48508	56922
4601	48516	56908
4602	48525	56896
4603	48537	56887
4604	48544	56872
4605	48551	56857
4606	48557	56841
4607	48567	56830
4608	48574	56815
4609	48580	56800
4610	48587	56785
4611	48594	56770
4612	48601	56755
4613	48609	56742
4614	48625	56738
4615	48640	56733
4616	48647	56718
4617	48654	56703
4618	48660	56687
4619	48666	56672
4620	48672	56656
4621	48679	56642
4622	48688	56629
4623	48697	56617
4624	48704	56602
4625	48713	56589
4626	48722	56577
4627	48728	56561
4628	48734	56546
4629	48741	56531
4630	48747	56516
4631	48755	56502
4632	48761	56486
4633	48768	56471
4634	48774	56456
4635	48780	56441
4636	48787	56425
4637	48793	56410
4638	48800	56395
4639	48806	56379
4640	48813	56365
4641	48824	56355
4642	48877	56394
4643	49093	56620
4644	49102	56607
4645	49109	56593
4646	49115	56577
4647	49122	56562
4648	49131	56550
4649	49139	56537
4650	49149	56525
4651	49168	56524
4652	49176	56511
4653	49185	56498
4654	49202	56495
4655	49216	56489
4656	49224	56475
4657	49230	56460
4658	49236	56444
4659	49247	56434
4660	49257	56423
4661	49275	56420
4662	49285	56408
4663	49291	56393
4664	49299	56379
4665	49308	56367
4666	49314	56352
4667	49321	56337
4668	49327	56321
4669	49334	56306
4670	49343	56294
4671	49350	56280
4672	49357	56264
4673	49364	56250
4674	49370	56235
4675	49377	56220
4676	49385	56206
4677	49394	56194
4678	49403	56181
4679	49410	56167
4680	49421	56157
4681	49428	56142
4682	49434	56127
4683	49442	56114
4684	49454	56104
4685	49466	56095
4686	49475	56083
4687	49489	56076
4688	49504	56071
4689	49515	56061
4690	49522	56046
4691	49528	56030
4692	49535	56016
4693	49542	56002
4694	49549	55986
4695	49557	55974
4696	49569	55964
4697	49576	55950
4698	49587	55939
4699	49596	55927
4700	49602	55912
4701	49611	55900
4702	49618	55885
4703	49625	55871
4704	49632	55855
4705	49639	55841
4706	49645	55826
4707	49653	55812
4708	49660	55797
4709	49668	55784
4710	49675	55770
4711	49681	55755
4712	49688	55740
4713	49696	55726
4714	49703	55712
4715	49712	55699
4716	49723	55689
4717	49729	55674
4718	49736	55659
4719	49746	55648
4720	49754	55635
4721	49760	55619
4722	49767	55605
4723	49774	55591
4724	49782	55577
4725	49803	55577
4726	49820	55574
4727	49827	55561
4728	49836	55548
4729	49843	55533
4730	49849	55518
4731	49856	55503
4732	49862	55488
4733	49869	55473
4734	49877	55459
4735	49883	55445
4736	49892	55432
4737	49898	55417
4738	49904	55401
4739	49912	55388
4740	49920	55374
4741	49927	55360
4742	49937	55349
4743	49944	55334
4744	49951	55320
4745	49957	55305
4746	49966	55292
4747	49975	55279
4748	49981	55264
4749	49987	55248
4750	49993	55233
4751	49999	55218
4752	50005	55202
4753	50012	55188
4754	50018	55173
4755	50025	55158
4756	50031	55143
4757	50037	55127
4758	50044	55113
4759	50052	55100
4760	50068	55095
4761	50090	55097
4762	50406	55422
4763	50412	55407
4764	50423	55396
4765	50429	55381
4766	50435	55366
4767	50442	55351
4768	50458	55347
4769	50469	55336
4770	50485	55331
4771	50494	55319
4772	50506	55310
4773	50517	55300
4774	50524	55285
4775	50530	55270
4776	50539	55257
4777	50546	55243
4778	50553	55229
4779	50560	55214
